"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-06",,,,,,,,,,,"80",",,U","99","H,,U","62","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-07",,,,,,,,,,,"77",",,U","93","H,,U","62","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-08",,,,,,,,,,,"72",",,U","88","H,,U","55","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-09",,,,,,,,,,,"70",",,U","88","H,,U","51","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-10",,,,,,,,,,,"76",",,U","93","H,,U","56","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-11",,,,,,,,,,,"80",",,U","98","H,,U","61","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-12",,,,,,,,,,,"81",",,U","99","H,,U","63","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-13",,,,,,,,,,,"85",",,U","103","H,,U","66","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-14",,,,,,,,,,,"86",",,U","104","H,,U","69","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-15",,,,,,,,,,,"86",",,U","103","H,,U","66","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-16",,,,,,,,,,,"80",",,U","96","H,,U","65","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-17",,,,,,,,,,,"74",",,U","90","H,,U","60","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-18",,,,,,,,,,,"68",",,U","83","H,,U","55","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-19",,,,,,,,,,,"67",",,U","83","H,,U","54","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-20",,,,,,,,,,,"71",",,U","90","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-21",,,,,,,,,,,"74",",,U","90","H,,U","61","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-22",,,,,,,,,,,"77",",,U","93","H,,U","60","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-23",,,,,,,,,,,"74",",,U","96","H,,U","59","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-24",,,,,,,,,,,"79",",,U","99","H,,U","60","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-25",,,,,,,,,,,"76",",,U","94","H,,U","62","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-26",,,,,,,,,,,"76",",,U","93","H,,U","56","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-27",,,,,,,,,,,"82",",,U","101","H,,U","64","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-28",,,,,,,,,,,"85",",,U","103","H,,U","69","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-29",,,,,,,,,,,"86",",,U","104","H,,U","70","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-30",,,,,,,,,,,"79",",,U","95","H,,U","64","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-08-31",,,,,,,,,,,"67",",,U","81","H,,U","55","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-01",,,,,,,,,,,"69",",,U","88","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-02",,,,,,,,,,,"75",",,U","94","H,,U","56","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-03",,,,,,,,,,,"78",",,U","97","H,,U","61","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-04",,,,,,,,,,,"80",",,U","98","H,,U","64","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-05",,,,,,,,,,,"82",",,U","100","H,,U","65","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-06",,,,,,,,,,,"83",",,U","102","H,,U","65","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-07",,,,,,,,,,,"81",",,U","99","H,,U","63","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-08",,,,,,,,,,,"76",",,U","95","H,,U","58","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-09",,,,,,,,,,,"64",",,U","80","H,,U","51","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-10",,,,,,,,,,,"67",",,U","88","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-11",,,,,,,,,,,"71",",,U","90","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-12",,,,,,,,,,,"71",",,U","90","H,,U","55","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-13",,,,,,,,,,,"69",",,U","90","H,,U","48","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-14",,,,,,,,,,,"71",",,U","93","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-15",,,,,,,,,,,"75",",,U","97","H,,U","56","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-16",,,,,,,,,,,"73",",,U","92","H,,U","55","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-17",,,,,,,,,,,"62",",,U","77","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-18",,,,,,,,,,,"62",",,U","80","H,,U","45","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-19",,,,,,,,,,,"60",",,U","76","H,,U","46","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-20",,,,,,,,,,,"63",",,U","77","H,,U","53","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-21",,,,,,,,,,,"64",",,U","80","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-22",,,,,,,,,,,"67",",,U","83","H,,U","51","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-23",,,,,,,,,,,"71",",,U","89","H,,U","53","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-24",,,,,,,,,,,"74",",,U","92","H,,U","57","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-25",,,,,,,,,,,"75",",,U","93","H,,U","60","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-26",,,,,,,,,,,"76",",,U","95","H,,U","60","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-27",,,,,,,,,,,"80",",,U","97","H,,U","64","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-28",,,,,,,,,,,"79",",,U","97","H,,U","64","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-29",,,,,,,,,,,"75",",,U","92","H,,U","57","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-09-30",,,,,,,,,,,"75",",,U","92","H,,U","60","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-01",,,,,,,,,,,"77",",,U","95","H,,U","63","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-02",,,,,,,,,,,"67",",,U","77","H,,U","57","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-03",,,,,,,,,,,"60",",,U","71","H,,U","51","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-04",,,,,,,,,,,"59",",,U","67","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-05",,,,,,,,,,,"59",",,U","72","H,,U","48","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-06",,,,,,,,,,,"63",",,U","79","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-07",,,,,,,,,,,"69",",,U","86","H,,U","54","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-08",,,,,,,,,,,"67",",,U","84","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-09",,,,,,,,,,,"58",",,U","69","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-10",,,,,,,,,,,"50",",,U","63","H,,U","35","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-11",,,,,,,,,,,"53",",,U","63","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-12",,,,,,,,,,,"56",",,U","67","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-13",,,,,,,,,,,"58",",,U","74","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-14",,,,,,,,,,,"61",",,U","78","H,,U","46","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-15",,,,,,,,,,,"65",",,U","84","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-16",,,,,,,,,,,"66",",,U","83","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-17",,,,,,,,,,,"69",",,U","88","H,,U","54","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-18",,,,,,,,,,,"65",",,U","79","H,,U","54","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-19",,,,,,,,,,,"61",",,U","77","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-20",,,,,,,,,,,"57",",,U","74","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-21",,,,,,,,,,,"61",",,U","77","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-22",,,,,,,,,,,"64",",,U","83","H,,U","51","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-23",,,,,,,,,,,"67",",,U","86","H,,U","54","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-24",,,,,,,,,,,"66",",,U","84","H,,U","53","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-25",,,,,,,,,,,"67",",,U","85","H,,U","54","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-26",,,,,,,,,,,"67",",,U","85","H,,U","53","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-27",,,,,,,,,,,"65",",,U","85","H,,U","51","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-28",,,,,,,,,,,"65",",,U","84","H,,U","51","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-29",,,,,,,,,,,"65",",,U","83","H,,U","53","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-30",,,,,,,,,,,"64",",,U","76","H,,U","55","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-10-31",,,,,,,,,,,"63",",,U","73","H,,U","57","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-01",,,,,,,,,,,"58",",,U","62","H,,U","56","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-02",,,,,,,,,,,"56",",,U","63","H,,U","48","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-03",,,,,,,,,,,"52",",,U","58","H,,U","48","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-04",,,,,,,,,,,"50",",,U","59","H,,U","40","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-05",,,,,,,,,,,"50",",,U","58","H,,U","40","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-06",,,,,,,,,,,"53",",,U","66","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-07",,,,,,,,,,,"55",",,U","71","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-08",,,,,,,,,,,"54",",,U","64","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-09",,,,,,,,,,,"50",",,U","59","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-10",,,,,,,,,,,"48",",,U","60","H,,U","40","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-11",,,,,,,,,,,"52",",,U","62","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-12",,,,,,,,,,,"54",",,U","66","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-13",,,,,,,,,,,"56",",,U","71","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-14",,,,,,,,,,,"57",",,U","71","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-15",,,,,,,,,,,"60",",,U","77","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-16",,,,,,,,,,,"61",",,U","79","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-17",,,,,,,,,,,"62",",,U","80","H,,U","52","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-18",,,,,,,,,,,"61",",,U","78","H,,U","50","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-19",,,,,,,,,,,"55",",,U","71","H,,U","45","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-20",,,,,,,,,,,"54",",,U","64","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-21",,,,,,,,,,,"47",",,U","55","H,,U","38","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-22",,,,,,,,,,,"49",",,U","63","H,,U","41","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-23",,,,,,,,,,,"51",",,U","67","H,,U","40","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-24",,,,,,,,,,,"53",",,U","69","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-25",,,,,,,,,,,"53",",,U","64","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-26",,,,,,,,,,,"52",",,U","54","H,,U","49","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-27",,,,,,,,,,,"52",",,U","60","H,,U","48","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-28",,,,,,,,,,,"51",",,U","53","H,,U","47","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-29",,,,,,,,,,,"50",",,U","64","H,,U","42","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-11-30",,,,,,,,,,,"52",",,U","67","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-01",,,,,,,,,,,"52",",,U","67","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-02",,,,,,,,,,,"47",",,U","50","H,,U","44","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-03",,,,,,,,,,,"47",",,U","56","H,,U","38","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-04",,,,,,,,,,,"44",",,U","53","H,,U","37","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-05",,,,,,,,,,,"45",",,U","59","H,,U","35","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-06",,,,,,,,,,,"40",",,U","52","H,,U","35","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-07",,,,,,,,,,,"37",",,U","47","H,,U","31","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-08",,,,,,,,,,,"40",",,U","47","H,,U","33","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-09",,,,,,,,,,,"43",",,U","57","H,,U","35","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-10",,,,,,,,,,,"45",",,U","59","H,,U","35","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-11",,,,,,,,,,,"45",",,U","59","H,,U","36","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-12",,,,,,,,,,,"47",",,U","59","H,,U","38","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-13",,,,,,,,,,,"42",",,U","50","H,,U","30","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-14",,,,,,,,,,,"38",",,U","43","H,,U","31","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-15",,,,,,,,,,,"40",",,U","44","H,,U","33","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-16",,,,,,,,,,,"37",",,U","44","H,,U","31","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-17",,,,,,,,,,,"35",",,U","51","H,,U","27","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-18",,,,,,,,,,,"38",",,U","46","H,,U","26","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-19",,,,,,,,,,,"42",",,U","47","H,,U","35","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-20",,,,,,,,,,,"40",",,U","50","H,,U","32","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-21",,,,,,,,,,,"43",",,U","47","H,,U","40","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-22",,,,,,,,,,,"43",",,U","46","H,,U","40","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-23",,,,,,,,,,,"42",",,U","47","H,,U","39","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-24",,,,,,,,,,,"47",",,U","48","H,,U","43","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-25",,,,,,,,,,,"42",",,U","47","H,,U","33","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-26",,,,,,,,,,,"37",",,U","47","H,,U","29","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-27",,,,,,,,,,,"39",",,U","50","H,,U","31","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-28",,,,,,,,,,,"42",",,U","55","H,,U","33","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-29",,,,,,,,,,,"47",",,U","60","H,,U","39","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-30",,,,,,,,,,,"41",",,U","53","H,,U","34","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2008-12-31",,,,,,,,,,,"39",",,U","50","H,,U","33","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-01",,,,,,,,,,,"36",",,U","39","H,,U","31","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-02",,,,,,,,,,,"43",",,U","47","H,,U","39","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-03",,,,,,,,,,,"38",",,U","48","H,,U","30","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-04",,,,,,,,,,,"38",",,U","49","H,,U","28","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-05",,,,,,,,,,,"41",",,U","43","H,,U","37","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-06",,,,,,,,,,,"42",",,U","48","H,,U","38","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-07",,,,,,,,,,,"43",",,U","47","H,,U","40","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-08",,,,,,,,,,,"41",",,U","45","H,,U","38","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-09",,,,,,,,,,,"39",",,U","52","H,,U","34","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-10",,,,,,,,,,,"43",",,U","60","H,,U","32","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-11",,,,,,,,,,,"43",",,U","57","H,,U","31","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-12",,,,,,,,,,,"47",",,U","61","H,,U","37","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-13",,,,,,,,,,,"50",",,U","65","H,,U","38","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-14",,,,,,,,,,,"49",",,U","63","H,,U","37","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-15",,,,,,,,,,,"49",",,U","66","H,,U","38","H,,U"
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","2009-01-16",,,,,,,,,,,"51",",,U","67","H,,U","40","H,,U"
